Geneid	RNA_1196Y_1	RNA_1196Y_2	RNA_1199Y_1	RNA_1199Y_2	1196Y_1	1196Y_2	1199Y_1	1199Y_2
Os11g0291500	0	0	0	0	0	0	0	0
Os11g0291800	0	0	5	0	0	0	0	0
Os11g0291900	0	0	0	0	0	0	0	0
Os11g0292050	870	1015	786	886	237	233	376	317
Os11g0293300	76	131	91	96	54	34	68	33
Os11g0293800	0	0	0	0	0	0	0	0
Os11g0293900	659	850	601	694	275	323	426	261
Os11g0294300	93	122	66	50	7	16	17	9
Os11g0294400	0	0	0	0	0	0	0	0
Os11g0294600	541	523	547	594	89	20	111	89
Os11g0294800	0	0	0	1	0	0	0	0
Os11g0295000	373	355	341	457	11	2	7	12
Os11g0295900	0	0	0	0	0	0	0	0
Os11g0296001	0	0	0	0	0	0	0	0
Os11g0296500	617	700	634	550	105	139	366	320
Os11g0296800	1506	1360	1075	1205	173	331	270	130
Os11g0296900	0	3	5	1	0	0	0	0
Os11g0297000	0	0	0	0	0	0	0	0
Os11g0297300	0	0	0	0	0	0	0	0
Os11g0297400	0	0	0	0	0	0	0	0
Os11g0297650	0	0	0	0	0	0	0	0
Os11g0297800	16	31	17	31	22	4	39	5
Os11g0297900	233	281	192	216	36	48	2	8
Os11g0298000	561	918	772	639	174	177	665	734
Os11g0298200	190	239	124	122	0	0	0	0
Os11g0298400	830	986	1191	900	617	450	678	753
Os11g0298500	0	0	0	0	0	0	0	0
Os11g0298833	0	0	0	0	0	0	0	0
Os11g0298866	0	0	0	0	2	0	24	0
Os11g0299300	0	0	0	0	0	0	0	2
Os11g0300400	189	204	164	198	0	37	74	0
Os11g0300600	4	4	2	4	0	0	0	0
Os11g0300650	2	0	1	0	0	0	0	0
Os11g0300700	18	10	5	6	29	0	0	0
Os11g0300800	0	0	0	0	0	0	2	0
Os11g0302500	316	432	281	303	61	96	118	22
Os11g0302700	203	221	170	212	29	76	50	16
Os11g0302750	0	14	0	0	15	0	0	0
Os11g0302800	3	3	0	0	0	0	0	0
Os11g0302900	754	906	814	650	41	2	20	10
Os11g0303050	0	0	0	0	0	0	0	22
Os11g0303300	142	148	135	153	1	0	0	0
Os11g0303200	0	0	0	0	0	0	0	0
Os11g0303400	202	159	152	201	1	2	8	0
Os11g0303500	966	1417	929	974	596	533	775	686
Os11g0303600	0	0	0	0	2	0	2	0
Os11g0303800	12	22	1	4	0	1	0	0
Os11g0304050	13	14	6	3	0	0	0	0
Os11g0305300	96	74	90	166	0	0	10	0
Os11g0305400	0	0	0	0	0	0	0	0
Os11g0306100	0	0	0	0	0	0	0	0
Os11g0306300	0	0	0	0	0	0	0	0
Os11g0306400	0	0	0	0	0	0	0	0
Os11g0307300	0	0	0	0	0	0	0	0
Os11g0307400	0	0	0	0	0	0	0	0
Os11g0307500	189	117	122	147	0	10	0	0
Os11g0307550	150	178	118	128	0	0	0	0
Os11g0307600	18	51	4	11	0	15	4	0
Os11g0307950	607	683	527	538	2	28	20	13
Os11g0308100	0	0	0	0	0	0	0	0
Os11g0308432	0	0	0	0	0	0	0	0
Os11g0308600	0	0	0	0	0	0	0	0
Os11g0308800	24	16	8	37	0	0	38	0
Os11g0309000	0	0	3	2	2	6	0	0
Os11g0310100	411	446	416	393	0	0	0	36
Os11g0310800	378	318	357	390	48	86	42	152
Os11g0311100	648	706	717	645	6	0	18	0
Os11g0311300	277	325	242	262	60	24	172	106
Os11g0311550	0	1	0	1	1	0	0	0
Os11g0312220	0	4	4	1	0	0	0	0
ENSRNA049475159	0	0	0	0	0	0	0	0
ENSRNA049474195	0	0	0	0	0	0	0	0
ENSRNA049474921	0	0	0	0	0	0	0	0
ENSRNA049474199	0	0	0	0	0	0	0	0
ENSRNA049474205	0	0	0	0	0	0	0	0
ENSRNA049474213	0	0	0	0	0	0	0	0
ENSRNA049474217	0	0	0	0	0	0	0	0
ENSRNA049474225	0	0	0	0	0	0	0	0
ENSRNA049474232	0	0	0	0	0	0	0	0
ENSRNA049474241	0	0	0	0	0	0	0	0
ENSRNA049474244	0	0	0	0	0	0	0	0
ENSRNA049474253	0	0	0	0	0	0	0	0
ENSRNA049474689	0	0	0	0	0	0	0	0
ENSRNA049475147	0	0	0	0	0	0	0	0
ENSRNA049475192	0	0	0	0	0	0	0	0
ENSRNA049475389	0	0	0	0	0	0	0	0
ENSRNA049475177	0	0	0	0	0	0	0	0
ENSRNA049475454	0	0	0	0	0	0	0	0
Os11g0312340	248	259	213	216	0	15	26	4
ENSRNA049474262	0	0	0	0	0	0	0	0
ENSRNA049474273	0	0	0	0	0	0	0	0
ENSRNA049474657	0	0	0	0	0	0	0	0
ENSRNA049474276	0	0	0	0	0	0	0	0
ENSRNA049474279	0	0	0	0	0	0	0	0
ENSRNA049474938	0	0	0	0	0	0	0	0
ENSRNA049474970	0	0	0	0	0	4	0	1
ENSRNA049474284	0	0	0	0	0	0	0	0
ENSRNA049474289	0	0	0	0	0	0	0	0
ENSRNA049475231	0	0	0	0	0	0	0	0
ENSRNA049474845	0	0	0	0	0	0	0	0
ENSRNA049474942	0	0	0	0	0	0	0	0
ENSRNA049474835	0	0	0	0	0	0	0	0
ENSRNA049475235	0	0	0	0	0	0	0	0
ENSRNA049474928	0	0	0	0	0	20	0	0
ENSRNA049474295	0	0	0	0	0	0	0	0
ENSRNA049474304	0	0	0	0	0	0	0	0
ENSRNA049474311	0	0	0	0	0	0	0	0
ENSRNA049474662	0	0	0	0	11	32	50	26
ENSRNA049474769	0	0	0	0	0	0	0	0
ENSRNA049475415	0	0	0	0	0	0	0	0
ENSRNA049475420	0	0	0	0	0	0	0	0
ENSRNA049474651	0	0	0	0	0	0	0	0
ENSRNA049475162	0	0	0	0	0	0	0	0
ENSRNA049474783	0	0	0	0	43	64	85	145
ENSRNA049475169	0	0	0	0	0	0	0	0
ENSRNA049474318	0	0	0	0	0	0	0	0
ENSRNA049474324	0	0	0	0	0	0	0	0
ENSRNA049475165	0	0	0	0	0	0	0	0
ENSRNA049474676	0	0	0	0	0	0	0	0
ENSRNA049474335	0	0	0	0	0	0	0	0
ENSRNA049474343	0	0	0	0	0	0	0	0
ENSRNA049474719	0	0	0	0	0	0	0	0
ENSRNA049474905	0	0	0	0	0	0	0	0
ENSRNA049474826	0	0	0	0	0	0	0	0
ENSRNA049474875	0	0	0	0	0	0	0	0
ENSRNA049475096	0	0	0	0	0	0	0	0
ENSRNA049474682	0	0	0	0	0	0	0	0
ENSRNA049475060	0	0	0	0	2	4	0	5
ENSRNA049474841	0	0	0	0	0	0	0	0
ENSRNA049474711	0	0	0	0	0	0	0	0
ENSRNA049475240	0	0	0	0	0	0	0	0
ENSRNA049474863	0	0	0	0	0	0	0	0
ENSRNA049474871	0	0	0	0	0	0	0	0
ENSRNA049474790	0	0	0	0	0	0	0	0
ENSRNA049475382	0	0	0	0	0	0	0	0
ENSRNA049474912	0	0	0	0	0	0	0	0
ENSRNA049475072	0	0	0	0	2	0	0	0
ENSRNA049474354	0	0	0	0	0	0	0	0
ENSRNA049475244	0	0	0	0	0	0	0	0
ENSRNA049475249	0	0	0	0	0	0	0	0
ENSRNA049474797	0	0	0	0	0	0	0	0
ENSRNA049475220	0	0	0	0	0	0	0	0
ENSRNA049474361	0	0	0	0	0	0	0	0
ENSRNA049474690	0	0	0	0	0	0	0	0
ENSRNA049474373	0	0	0	0	0	0	0	0
ENSRNA049475253	0	0	0	0	0	0	0	0
ENSRNA049474854	0	0	0	0	0	0	0	0
ENSRNA049474379	0	0	0	0	0	0	0	0
ENSRNA049475076	0	0	0	0	0	0	0	0
ENSRNA049474385	0	0	0	0	540	114	163	305
ENSRNA049475259	0	0	0	0	0	0	0	0
ENSRNA049474857	0	0	0	0	0	0	0	0
ENSRNA049474949	0	0	0	0	0	0	0	0
ENSRNA049475012	0	0	0	0	2	3	2	0
ENSRNA049474667	0	0	0	0	0	0	0	0
ENSRNA049475361	0	0	0	0	0	0	0	0
ENSRNA049474391	0	0	0	0	0	0	0	0
ENSRNA049474776	0	0	0	0	0	0	0	0
ENSRNA049474705	0	0	0	0	0	0	0	0
ENSRNA049474398	0	0	0	0	0	0	0	0
ENSRNA049474408	0	0	0	0	0	0	0	0
ENSRNA049474990	0	0	0	0	0	0	0	0
ENSRNA049474906	0	0	0	0	0	0	0	0
ENSRNA049475265	0	0	0	0	0	0	0	0
ENSRNA049475007	0	0	0	0	0	0	0	0
ENSRNA049474726	0	0	0	0	0	0	0	0
ENSRNA049474731	0	0	0	0	0	0	0	0
ENSRNA049474419	0	0	0	0	0	0	0	0
ENSRNA049474426	0	0	0	0	0	0	0	0
ENSRNA049475452	0	0	0	0	0	0	0	0
ENSRNA049474432	0	0	0	0	0	0	0	0
ENSRNA049475088	0	0	0	0	0	0	0	0
ENSRNA049474738	0	0	0	0	0	0	0	0
ENSRNA049475270	0	0	0	0	0	0	0	0
ENSRNA049474635	0	0	0	0	0	0	0	0
ENSRNA049474932	0	0	0	0	0	0	0	0
ENSRNA049475022	0	0	0	0	0	0	0	0
ENSRNA049474437	0	0	0	0	0	0	0	0
ENSRNA049475277	0	0	0	0	0	0	0	0
ENSRNA049475281	0	0	0	0	0	0	0	0
ENSRNA049475285	0	0	0	0	0	0	0	0
ENSRNA049474749	0	0	0	0	0	0	0	0
ENSRNA049474445	0	0	0	0	0	0	0	0
ENSRNA049475354	0	0	0	0	0	0	0	0
ENSRNA049474644	0	0	0	0	0	0	0	0
ENSRNA049474934	0	0	0	0	0	0	0	0
ENSRNA049475029	0	0	0	0	0	0	0	0
ENSRNA049474451	0	0	0	0	0	0	0	0
ENSRNA049475289	0	0	0	0	0	0	0	0
ENSRNA049475294	0	0	0	0	0	0	0	0
ENSRNA049475298	0	0	0	0	0	0	0	0
ENSRNA049475304	0	0	0	0	0	0	0	0
ENSRNA049474756	0	0	0	0	0	0	0	0
ENSRNA049474453	0	0	0	0	0	0	0	0
ENSRNA049475310	0	0	0	0	0	0	0	0
ENSRNA049474951	0	0	0	0	0	0	0	0
ENSRNA049474763	0	0	0	0	0	0	0	0
ENSRNA049475035	0	0	0	0	0	0	0	0
ENSRNA049475188	0	0	0	0	0	0	2	0
ENSRNA049475196	0	0	0	0	0	0	0	0
ENSRNA049475065	0	0	0	0	0	0	0	3
ENSRNA049475041	0	0	0	0	0	0	0	0
ENSRNA049475447	0	0	0	0	2	2	3	3
ENSRNA049475500	0	0	0	0	0	0	0	0
ENSRNA049475433	0	0	0	0	50	41	18	20
ENSRNA049475204	0	0	0	0	2	0	0	0
ENSRNA049475428	0	0	0	0	0	0	0	3
ENSRNA049475469	0	0	0	0	0	0	0	0
ENSRNA049475215	0	0	0	0	8	10	16	20
ENSRNA049475412	0	0	0	0	0	0	0	0
ENSRNA049474460	0	0	0	0	0	0	0	0
ENSRNA049474468	0	0	0	0	0	0	0	0
ENSRNA049474694	0	0	0	0	0	0	0	0
ENSRNA049475154	0	0	0	0	0	0	0	0
ENSRNA049475194	0	0	0	0	0	0	0	0
ENSRNA049475395	0	0	0	0	0	0	0	0
ENSRNA049475180	0	0	0	0	0	0	0	0
ENSRNA049475460	0	0	0	0	0	0	0	0
Os11g0312400	9	19	17	10	0	0	0	0
ENSRNA049475313	0	0	0	0	0	0	0	0
ENSRNA049474743	0	0	0	0	0	0	0	0
ENSRNA049474998	0	0	0	0	0	0	0	0
ENSRNA049474472	0	0	0	0	0	0	0	0
ENSRNA049474808	0	0	0	0	0	0	0	0
ENSRNA049475225	0	0	0	0	0	0	0	0
ENSRNA049474478	0	0	0	0	0	0	0	0
ENSRNA049474481	0	0	0	0	0	0	0	0
ENSRNA049474489	0	0	0	0	0	0	0	0
ENSRNA049474495	0	0	0	0	0	0	0	0
ENSRNA049474500	0	0	0	0	0	0	0	0
ENSRNA049474505	0	0	0	0	0	0	0	0
ENSRNA049475210	0	0	0	0	7	3	6	8
ENSRNA049475103	0	0	0	0	0	0	0	0
ENSRNA049474955	0	0	0	0	0	0	0	0
ENSRNA049475320	0	0	0	0	0	0	0	0
ENSRNA049474883	0	0	0	0	0	0	0	0
ENSRNA049475107	0	0	0	0	0	0	0	0
ENSRNA049475368	0	0	0	0	0	0	0	0
ENSRNA049474886	0	0	0	0	0	0	0	0
ENSRNA049475114	0	0	0	0	0	0	0	0
ENSRNA049474978	0	0	0	0	0	0	0	0
ENSRNA049475326	0	0	0	0	0	0	0	0
ENSRNA049475465	0	0	0	0	0	0	0	0
ENSRNA049474511	0	0	0	0	0	0	0	0
ENSRNA049475120	0	0	0	0	0	0	0	0
ENSRNA049474721	0	0	0	0	0	0	0	0
ENSRNA049475333	0	0	0	0	0	0	0	0
ENSRNA049475374	0	0	0	0	0	0	0	0
ENSRNA049474895	0	0	0	0	0	0	0	0
ENSRNA049475126	0	0	0	0	0	0	0	0
ENSRNA049474521	0	0	0	0	0	0	0	0
ENSRNA049474528	0	0	0	0	0	0	0	0
ENSRNA049474533	0	0	0	0	0	0	0	0
ENSRNA049474537	0	0	0	0	0	0	0	0
ENSRNA049474817	0	0	0	0	0	0	0	0
ENSRNA049475228	0	0	0	0	0	0	0	0
ENSRNA049474544	0	0	0	0	0	0	0	0
ENSRNA049474549	0	0	0	0	0	0	0	0
ENSRNA049474700	0	0	0	0	0	0	0	0
ENSRNA049474557	0	0	0	0	0	0	0	0
ENSRNA049474563	0	0	0	0	0	0	0	0
ENSRNA049474566	0	0	0	0	0	0	0	0
ENSRNA049474570	0	0	0	0	0	0	0	0
ENSRNA049474577	0	0	0	0	0	0	0	0
ENSRNA049475440	0	0	0	0	0	0	0	0
ENSRNA049474581	0	0	0	0	0	0	0	0
ENSRNA049474586	0	0	0	0	0	0	0	0
ENSRNA049474588	0	0	0	0	0	0	0	0
ENSRNA049474592	0	0	0	0	0	0	0	0
ENSRNA049474596	0	0	0	0	0	0	0	0
ENSRNA049475134	0	0	0	0	0	0	0	0
ENSRNA049474984	0	0	0	0	0	0	0	0
ENSRNA049475337	0	0	0	0	0	0	0	0
ENSRNA049474899	0	0	0	0	0	0	0	0
ENSRNA049475139	0	0	0	0	0	0	0	0
ENSRNA049474961	0	0	0	0	0	0	0	0
ENSRNA049474603	0	0	0	0	0	0	0	0
ENSRNA049474608	0	0	0	0	0	0	0	0
ENSRNA049475084	0	0	0	0	0	0	0	0
ENSRNA049475144	0	0	0	0	0	0	0	0
ENSRNA049474965	0	0	0	0	0	0	0	0
ENSRNA049475403	0	0	0	0	0	0	2	0
ENSRNA049474612	0	0	0	0	0	0	0	0
ENSRNA049474615	0	0	0	0	0	0	0	0
ENSRNA049475342	0	0	0	0	0	0	0	0
ENSRNA049475351	0	0	0	0	0	0	0	0
ENSRNA049475051	0	0	0	0	10	4	10	8
ENSRNA049474617	0	0	0	0	0	0	0	0
ENSRNA049474620	0	0	0	0	0	0	0	0
ENSRNA049475198	0	0	0	0	79	122	70	125
ENSRNA049474625	0	0	0	0	0	0	0	0
ENSRNA049474629	0	0	0	0	0	0	0	0
Os11g0323860	0	0	1	0	0	0	0	0
Os11g0329399	0	0	0	0	0	0	0	0
Os11g0334938	0	0	0	0	0	0	0	0
Os11g0340477	0	0	0	0	0	0	4	0
Os11g0346016	0	0	0	0	0	0	0	0
Os11g0351555	0	0	0	0	0	0	0	0
Os11g0357094	0	0	0	0	0	0	0	0
Os11g0362633	0	0	0	0	0	0	0	0
Os11g0368172	0	0	0	0	0	73	0	0
Os11g0373711	0	0	0	0	0	0	0	0
Os11g0379251	0	0	0	0	0	30	0	0
Os11g0384789	11	16	12	14	0	0	0	0
Os11g0390328	0	1	0	0	0	0	0	0
Os11g0393097	0	0	0	0	0	0	0	0
Os11g0406945	3	0	1	3	0	0	0	2
Os11g0412484	0	1	0	2	0	0	0	0
Os11g0414000	2902	3419	2642	2678	944	1222	1735	905
Os11g0415450	0	0	0	0	0	0	0	0
Os11g0416900	1148	428	584	1164	11	23	74	33
Os11g0417132	228	271	191	204	0	0	0	0
Os11g0417266	7	1	0	2	0	0	0	0
Os11g0417300	46	63	37	41	0	2	0	0
Os11g0417400	8	0	5	8	29	15	2	40
Os11g0420200	3	2	2	1	15	0	0	0
ENSRNA049475489	0	0	0	0	0	0	0	0
ENSRNA049475480	0	0	0	0	0	0	0	0
Os11g0421800	0	0	1	0	0	0	0	0
Os11g0422000	0	0	0	0	0	0	0	0
Os11g0422100	17	33	16	15	0	3	3	3
Os11g0423200	0	0	0	0	0	0	0	0
Os11g0423800	224	251	201	195	25	0	35	1
Os11g0424400	73	86	58	36	0	0	0	0
Os11g0425100	349	321	238	223	0	0	0	0
Os11g0425300	2815	3669	2542	1574	734	603	562	285
Os11g0425450	0	0	0	0	0	0	0	0
Os11g0425600	887	828	733	813	87	44	167	134
Os11g0425800	1682	2069	1357	1286	0	1	30	24
Os11g0426400	0	0	0	0	0	0	0	0
Os11g0426850	0	0	0	2	0	0	0	2
Os11g0427401	0	0	0	0	3	5	0	0
Os11g0427500	1731	1913	1547	1567	11	0	7	2
Os11g0427601	0	0	0	0	0	0	0	0
Os11g0427700	0	0	2	0	0	0	0	0
Os11g0427800	0	0	0	0	0	0	0	0
Os11g0428150	0	0	0	0	0	0	0	0
Os11g0428500	0	0	0	0	0	0	0	0
Os11g0429000	0	0	0	0	0	0	0	0
Os11g0428700	0	0	0	0	0	0	0	0
Os11g0428800	0	0	0	0	0	0	0	0
Os11g0429100	306	353	181	223	0	54	50	0
Os11g0429200	213	271	184	224	0	3	0	1
Os11g0429433	65	77	53	77	0	0	4	0
Os11g0430000	558	398	439	568	25	86	18	33
Os11g0430100	0	0	0	0	0	0	0	0
Os11g0430600	0	0	0	0	0	0	0	1
Os11g0431100	0	0	0	0	0	1	0	0
Os11g0431400	0	0	0	0	0	1	0	0
Os11g0431700	0	0	1	2	4	10	4	11
Os11g0432400	525	565	778	668	111	151	244	113
Os11g0432301	0	0	0	0	0	0	0	0
Os11g0432600	2	0	0	0	0	1	0	0
Os11g0432800	40	36	26	28	0	0	0	0
Os11g0432900	49	105	51	92	28	20	56	48
Os11g0433101	77	119	24	43	63	51	32	0
Os11g0433200	1512	1542	1475	1485	846	1137	1305	1092
Os11g0433500	635	697	343	346	542	808	727	460
Os11g0433600	964	1225	795	750	294	362	350	171
Os11g0433800	52	69	51	50	15	0	40	4
Os11g0433900	373	573	538	394	15	8	28	58
Os11g0434000	58	79	64	83	0	0	0	0
Os11g0434400	4	0	0	0	0	0	0	0
Os11g0434800	0	0	0	0	0	0	0	0
Os11g0434850	0	0	0	0	0	0	0	0
Os11g0435100	0	0	0	0	0	0	0	0
Os11g0435300	0	0	0	0	0	0	0	3
Os11g0435301	0	1	5	4	0	1	0	0
Os11g0435400	1	0	0	0	0	0	2	0
Os11g0435500	0	0	0	0	0	0	0	0
Os11g0435800	0	0	0	0	0	0	0	0
Os11g0436450	1	0	4	0	0	0	0	20
Os11g0436500	0	0	0	0	0	0	0	0
Os11g0437600	0	2	0	0	0	0	6	0
Os11g0437800	0	0	0	0	0	0	0	0
Os11g0438000	4	9	3	3	0	0	2	0
Os11g0438400	0	0	0	0	9	0	8	0
Os11g0438600	0	3	0	0	0	0	0	0
Os11g0438700	161	234	437	653	13	67	30	0
Os11g0439100	1	2	6	1	0	0	0	0
Os11g0439300	0	1	0	0	0	0	0	0
Os11g0439600	57	40	61	154	7	16	48	0
Os11g0440200	38	22	49	140	0	0	0	0
Os11g0440422	0	0	0	0	0	0	0	0
Os11g0441500	43	52	44	41	12	5	6	11
Os11g0441900	1	1	1	1	12	0	18	1
Os11g0442380	11	0	9	10	0	0	0	0
Os11g0442500	0	0	0	0	0	0	0	0
Os11g0442900	0	0	0	0	4	0	0	0
Os11g0443700	0	0	0	0	2	0	0	0
Os11g0444000	2	13	14	5	0	0	8	0
Os11g0444400	0	0	0	0	0	0	0	0
Os11g0444700	1659	733	1529	2254	51	40	63	45
Os11g0444800	15	5	1	2	0	0	0	0
Os11g0444900	226	140	85	74	0	0	0	0
Os11g0445300	248	287	262	239	115	125	187	148
Os11g0445475	0	0	0	0	0	0	0	0
Os11g0446000	94	96	27	22	38	35	2	1
Os11g0446500	678	675	544	491	83	85	265	159
Os11g0447300	134	184	76	67	60	20	13	0
Os11g0448000	197	249	59	108	186	206	41	97
Os11g0448400	1984	2551	1739	1351	393	311	447	240
Os11g0448700	4	0	0	0	42	0	0	0
Os11g0449600	0	0	0	0	0	0	0	0
Os11g0450050	0	0	58	37	2	3	0	2
Os11g0450400	0	0	0	0	0	0	0	0
Os11g0451051	0	0	2	0	0	0	0	0
Os11g0451700	0	0	0	0	0	0	0	0
Os11g0452400	533	467	317	372	0	0	0	0
Os11g0453550	0	0	0	0	0	0	0	0
Os11g0453600	26	41	37	49	1	1	2	0
Os11g0453900	0	0	0	0	0	0	0	0
Os11g0454000	10	2	5	2	0	0	0	0
Os11g0454200	1	0	0	0	0	0	0	0
Os11g0454250	0	0	0	0	1	0	2	0
Os11g0454300	0	0	0	0	0	0	0	1
Os11g0454701	0	0	0	0	0	0	0	0
Os11g0454800	3	5	13	5	0	24	0	0
Os11g0455500	4920	6709	5397	4248	3338	2540	2922	1494
Os11g0455800	3930	4386	3198	3238	3173	2666	4767	2341
Os11g0456000	10	4	15	9	3	0	0	0
Os11g0456050	0	0	0	0	0	0	0	0
Os11g0456100	1872	1833	1796	1971	593	804	1270	569
Os11g0456200	132	170	118	138	75	92	150	299
Os11g0456300	3567	3640	3049	2953	2042	2529	3694	1732
Os11g0457000	1	0	0	2	0	0	0	0
Os11g0457300	3	0	0	2	0	0	0	0
Os11g0457500	0	0	0	0	0	0	0	0
Os11g0457700	14	2	8	10	0	0	0	0
Os11g0458100	1	1	0	2	3	0	4	0
Os11g0458500	0	0	0	0	0	3	0	2
Os11g0458600	0	0	0	0	0	0	0	0
Os11g0459200	0	1	0	1	0	0	0	0
Os11g0459300	0	0	0	0	0	0	0	0
Os11g0459400	0	0	0	0	0	0	0	0
Os11g0459600	2	1	6	10	99	66	33	26
Os11g0460500	0	0	0	0	44	0	0	0
Os11g0460700	0	0	0	0	0	0	2	0
Os11g0460800	0	0	0	0	2	1	0	0
Os11g0460900	0	0	0	0	0	2	0	0
Os11g0461000	10	11	17	13	0	2	0	9
Os11g0461200	5	4	12	23	3	5	0	0
Os11g0462100	0	0	0	0	0	22	0	0
Os11g0462500	123	163	115	83	2	21	0	1
Os11g0462900	0	0	0	0	0	0	0	0
Os11g0462850	0	0	0	0	0	0	0	0
Os11g0462950	0	0	0	0	0	0	0	0
Os11g0463600	63	76	64	46	26	43	100	92
Os11g0463700	81	68	74	77	0	0	0	0
Os11g0464600	0	0	0	0	0	0	0	0
Os11g0464700	0	1	1	0	18	0	0	0
Os11g0465200	0	0	0	0	0	0	0	0
Os11g0465750	0	0	0	0	0	0	0	0
Os11g0466300	2	2	0	0	2	0	0	0
Os11g0466966	22	15	9	7	0	0	0	10
Os11g0467632	0	4	0	0	0	0	0	0
Os11g0467966	0	0	0	0	0	0	39	0
Os11g0469900	0	0	0	0	0	4	0	18
Os11g0470500	731	783	691	1045	123	206	206	131
Os11g0470600	0	0	0	0	0	0	0	0
Os11g0470966	95	87	97	88	0	0	0	0
Os11g0471100	9	2	3	1	0	0	0	0
Os11g0471200	0	0	0	0	0	0	0	0
Os11g0471300	0	0	0	0	0	0	0	0
Os11g0472000	1131	1145	1289	1307	334	280	564	714
Os11g0472500	829	834	548	637	189	162	248	125
Os11g0472600	1	2	0	0	0	0	34	0
Os11g0473000	419	512	294	272	436	662	597	521
Os11g0473100	296	328	310	275	20	10	71	1
Os11g0473200	194	176	177	176	48	52	64	21
Os11g0473275	343	305	303	316	148	153	241	360
Os11g0473350	181	190	145	142	0	0	20	34
Os11g0473832	0	0	0	0	0	0	2	4
Os11g0474000	0	0	0	0	0	0	0	0
Os11g0474100	0	0	0	0	0	0	0	0
Os11g0474400	0	0	0	0	7	0	0	0
Os11g0474450	0	0	0	0	0	0	0	0
Os11g0474500	0	0	0	0	0	0	0	0
Os11g0474566	0	0	0	0	0	0	0	0
Os11g0474800	1	0	12	0	0	0	0	0
Os11g0474900	2	1	14	1	0	0	0	0
Os11g0475000	0	0	0	0	0	0	0	0
Os11g0475500	0	0	0	0	0	0	0	0
Os11g0475600	0	0	0	0	0	0	0	0
Os11g0476333	3	2	2	1	0	0	0	0
Os11g0476667	0	0	0	0	0	0	0	0
Os11g0477400	30	27	8	19	2	9	10	55
Os11g0479000	4	1	3	4	6	0	0	0
Os11g0479100	7	9	13	8	2	2	2	2
Os11g0479232	116	219	139	136	101	53	62	111
Os11g0479300	441	536	377	370	27	16	101	42
Os11g0479400	0	0	0	2	0	0	0	1
Os11g0480000	82	62	27	24	9	52	39	6
Os11g0481150	0	0	0	0	0	0	0	0
Os11g0481200	561	804	533	437	128	71	179	106
Os11g0481301	0	0	0	0	0	0	0	0
Os11g0481500	0	0	0	0	0	34	0	0
Os11g0481600	0	0	0	0	0	0	0	0
Os11g0482000	2203	3272	2907	1967	431	309	618	503
Os11g0482100	688	839	522	540	638	618	406	257
Os11g0482200	1	3	4	0	0	9	2	12
Os11g0482400	458	536	627	731	223	185	275	187
Os11g0482500	258	288	239	329	0	63	133	93
Os11g0482901	2	0	0	0	0	0	0	14
Os11g0483000	0	0	0	0	0	0	0	0
Os11g0483600	205	220	203	201	19	10	9	11
Os11g0483900	79	51	61	50	0	5	0	0
Os11g0483950	65	68	46	59	0	0	20	11
Os11g0483975	0	0	0	0	0	0	0	0
Os11g0484000	1705	1772	2023	1824	1034	1372	3678	2301
Os11g0484300	6	7	14	51	0	22	19	15
Os11g0484400	679	718	472	453	249	346	373	285
Os11g0484450	0	0	0	0	0	0	0	0
Os11g0484500	0	2	0	5	0	0	0	0
Os11g0484700	0	0	0	0	0	0	0	0
Os11g0485000	0	0	0	0	0	1	2	20
Os11g0485200	1	3	2	5	0	0	2	0
Os11g0485500	206	146	543	737	0	0	0	0
Os11g0485900	18	16	108	100	36	14	5	0
Os11g0486000	0	0	0	0	0	0	0	0
Os11g0487100	16	7	22	20	0	21	0	0
Os11g0487700	0	0	0	0	0	0	0	0
Os11g0488400	85	70	68	87	22	41	39	1
Os11g0488500	64	68	106	107	0	0	20	22
Os11g0488600	470	477	462	515	153	74	249	178
Os11g0488900	167	109	347	487	47	96	31	20
Os11g0489250	260	351	496	226	181	122	404	372
Os11g0490100	0	0	0	0	0	0	0	0
Os11g0490200	0	0	0	0	0	0	0	0
Os11g0490251	0	0	0	0	0	0	0	0
Os11g0490300	0	6	2	6	0	0	0	0
Os11g0490600	0	0	0	0	0	0	2	0
Os11g0490800	182	219	175	170	204	300	177	97
Os11g0490900	6	23	6	19	0	40	8	0
Os11g0491400	366	361	254	340	956	581	1443	875
Os11g0491500	2	5	2	1	0	0	0	0
Os11g0491550	0	0	0	0	0	0	0	0
Os11g0491600	56	89	53	31	0	0	0	0
Os11g0493700	0	0	2	0	0	0	0	0
Os11g0492100	113	137	186	148	18	0	21	24
Os11g0492200	0	0	1	0	0	0	0	0
Os11g0492300	28	18	48	18	9	24	34	3
Os11g0492500	0	0	0	6	0	0	0	0
Os11g0492800	0	0	0	0	0	0	0	0
Os11g0492900	0	0	0	0	0	0	0	0
Os11g0493000	0	0	0	0	0	0	0	0
Os11g0493100	0	0	0	0	0	0	0	0
Os11g0494100	72	149	144	111	16	37	4	21
Os11g0495400	0	0	0	0	0	0	0	0
Os11g0495950	0	0	0	0	0	0	0	0
Os11g0496013	0	0	0	0	0	0	0	0
Os11g0496400	0	0	0	0	0	0	0	0
Os11g0496500	1	2	0	4	0	0	30	0
Os11g0496600	34	44	62	50	7	29	17	0
Os11g0497000	838	926	672	645	354	410	715	399
Os11g0497350	1	3	0	0	0	0	2	0
Os11g0498400	186	231	207	193	50	153	88	66
